id,Municipality,Area km2,MODIS Fires,MODIS Fires per 1000km2,Year
1100304,Vilhena,11526.9463530844,951,82.5023359066408,2004
1100320,São Miguel do Guaporé,7456.00271166598,475,63.7070583755012,2004
1100338,Nova Mamoré,10085.82957612,774,76.7413323969484,2004
1100346,Alvorada D'Oeste,3029.56768696574,190,62.7152186820076,2004
1100379,Alto Alegre dos Parecis,3921.63182694777,346,88.2285781195564,2004
1100403,Alto Paraíso,2645.84656273083,436,164.786577627538,2004
1100452,Buritis,3264.20997938326,969,296.855902690146,2004
1100502,Novo Horizonte do Oeste,840.556617205094,21,24.9834449817627,2004
1100601,Cacaulândia,1997.49417372716,374,187.234588675744,2004
1100700,Campo Novo de Rondônia,3437.93778952101,596,173.359739613856,2004
1100809,Candeias do Jamari,6839.09801018796,1041,152.213054769687,2004
1100908,Castanheiras,890.669924185334,77,86.4517796201879,2004
1100924,Chupinguaia,5122.88876474738,825,161.041950720685,2004
1100940,Cujubim,3857.52466767164,769,199.350637066479,2004
1101005,Governador Jorge Teixeira,5061.51127047508,298,58.8756962250188,2004
1101104,Itapuã do Oeste,4084.54032240828,239,58.5133163428005,2004
1101203,Ministro Andreazza,798.317881437347,28,35.0737477526958,2004
1101302,Mirante da Serra,1206.9523299704,54,44.7407893908489,2004
1101401,Monte Negro,1928.83597701334,216,111.984638701348,2004
1101435,Nova União,826.485797114853,30,36.2982644163104,2004
1101450,Parecis,2549.96213843291,380,149.021820470452,2004
1101468,Pimenteiras do Oeste,5982.70565416405,287,47.9716062581558,2004
1101476,Primavera de Rondônia,606.686912821838,17,28.0210428817875,2004
1101484,São Felipe D'oeste,541.926460745059,13,23.9884946421091,2004
1101492,São Francisco do Guaporé,10944.001150325,525,47.9714861857823,2004
1101500,Seringueiras,3775.33392372728,165,43.7047432978062,2004
1101559,Teixeirópolis,462.348227975037,21,45.4203103404861,2004
1101609,Theobroma,2196.98970758641,205,93.3094949385134,2004
1101708,Urupá,828.410405661776,107,129.163032319135,2004
1101757,Vale do Anari,3142.7673074933,309,98.3209922233986,2004
1101807,Vale do Paraíso,964.551006716556,16,16.5880289259827,2004
1200013,Acrelândia,1816.29481368348,81,44.5962843640622,2004
1200054,Assis Brasil,4979.88179233693,4,0.80323191730278,2004
1200104,Brasiléia,3926.12342660549,72,18.3387000806164,2004
1200138,Bujari,3016.75719431093,57,18.894460617345,2004
1200179,Capixaba,1716.37424490339,46,26.8006818073579,2004
1200203,Cruzeiro do Sul,8923.66608400285,46,5.15483205747273,2004
1200252,Epitaciolândia,1658.74102578366,52,31.3490769153871,2004
1200302,Feijó,27964.2850684576,86,3.07535128430671,2004
1200328,Jordão,5358.16940495014,6,1.11978542418926,2004
1200336,Mâncio Lima,5400.2516938694,21,3.88870763632001,2004
1200344,Manoel Urbano,10648.0461802283,11,1.03305337090153,2004
1200351,Marechal Thaumaturgo,8163.75974117839,14,1.71489613166631,2004
1200385,Plácido de Castro,1943.53672121127,194,99.8180265300538,2004
1200393,Porto Walter,6473.80587125179,8,1.23574913414157,2004
1200401,Rio Branco,8822.95612516589,118,13.3742022884401,2004
1200427,Rodrigues Alves,2871.38036223574,29,10.0996720536947,2004
1200435,Santa Rosa do Purus,6130.47708380029,7,1.14183609274022,2004
1200450,Senador Guiomard,2325.8604273956,100,42.9948413164137,2004
1200500,Sena Madureira,23730.591424199,85,3.58187448768437,2004
1200609,Tarauacá,20223.8588119565,75,3.70849107963804,2004
1200708,Xapuri,5350.98261162685,47,8.78343351329088,2004
1200807,Porto Acre,2618.26465157661,52,19.8604827700239,2004
1300029,Alvarães,6049.30101627177,22,3.63678381036472,2004
1300086,Anamã,2429.44896836386,4,1.64646389040797,2004
1300102,Anori,5866.06818478331,1,0.170471935971358,2004
1300144,Apuí,54230.4602923397,946,17.4440710054904,2004
1300201,Atalaia do Norte,76400.3127555674,9,0.117800564885046,2004
1300300,Autazes,7712.75501865416,27,3.50069462010624,2004
1300409,Barcelos,122453.934425296,375,3.06237608256493,2004
1300508,Barreirinha,5782.98241081328,9,1.5562903983888,2004
1300631,Beruri,17265.0912886241,6,0.347522054746006,2004
1300680,Boa Vista do Ramos,2590.92802582343,5,1.92981045793849,2004
1300706,Boca do Acre,21967.7788439325,88,4.00586698478647,2004
1300805,Borba,44191.4936039227,17,0.384689419017306,2004
1300839,Caapiranga,9464.0971656426,12,1.26794978855072,2004
1300904,Canutama,33677.9521713822,245,7.2747891188048,2004
1301001,Carauari,25777.9584462427,3,0.116378494683984,2004
1301100,Careiro,6105.76950110709,22,3.60314944676686,2004
1301159,Careiro da Várzea,2678.45045947077,12,4.48020233399091,2004
1301209,Coari,57844.7594763991,84,1.45216266365966,2004
1301308,Codajás,18706.9408853979,5,0.26728047255994,2004
1301407,Eirunepé,14973.978998615,24,1.60278039672821,2004
1301506,Envira,7504.7294598956,19,2.53173683362389,2004
1301654,Guajará,7583.55561945798,32,4.21965653128382,2004
1301704,Humaitá,33127.6006515687,136,4.1053380662979,2004
1301803,Ipixuna,12080.1376031172,9,0.745024626017305,2004
1301852,Iranduba,2673.58093335223,15,5.61045293706238,2004
1301902,Itacoatiara,8820.1661304317,41,4.64843852073717,2004
1301951,Itamarati,25295.8610995954,1,0.0395321588801733,2004
1302009,Itapiranga,4474.44070522781,2,0.446983239193059,2004
1302108,Japurá,55750.8087441579,6,0.107621757157536,2004
1302207,Juruá,19384.182919185,1,0.0515884525114689,2004
1302306,Jutaí,69562.0387325857,2,0.0287513137400776,2004
1302405,Lábrea,68246.7795432887,207,3.03311015384544,2004
1302504,Manacapuru,7320.11549790585,27,3.68846639205682,2004
1302553,Manaquiri,4009.51858058177,27,6.73397552782569,2004
1302603,Manaus,10873.7469101604,24,2.20715087432967,2004
1302702,Manicoré,48273.8713728947,513,10.6268667792831,2004
1302900,Maués,40010.4705074089,43,1.07471867875279,2004
1303007,Nhamundá,14107.7584517921,4,0.283531931289331,2004
1303106,Nova Olinda do Norte,5557.86297667134,3,0.539775811780939,2004
1303205,Novo Airão,37753.590063227,5,0.132437736163008,2004
1303304,Novo Aripuanã,41239.2248550323,220,5.33472684739743,2004
1303403,Parintins,5951.51606428328,27,4.536659182025,2004
1303502,Pauini,41591.8358508229,24,0.577036322370587,2004
1303536,Presidente Figueiredo,25511.9210397708,62,2.4302364335225,2004
1303569,Rio Preto da Eva,5803.03653762192,18,3.10182434373856,2004
1303601,Santa Isabel do Rio Negro,62931.0286428666,21,0.33369866110365,2004
1303700,Santo Antônio do Içá,12306.2640361622,2,0.162518859836174,2004
1303809,São Gabriel da Cachoeira,108771.964436558,136,1.25032218278381,2004
1303908,São Paulo de Olivença,19868.390612271,2,0.100662405880261,2004
1303957,São Sebastião do Uatumã,10534.3356855439,3,0.284783026623771,2004
1304005,Silves,3727.51249106091,9,2.41447883047562,2004
1304062,Tabatinga,3193.75220979291,5,1.56555664671437,2004
1304104,Tapauá,85372.1898502421,14,0.163987828174005,2004
1304203,Tefé,23390.2629801626,32,1.36809064640015,2004
1304237,Tonantins,6433.59895921721,3,0.466301990381604,2004
1304260,Uarini,10280.3009087347,26,2.52910884912998,2004
1304302,Urucará,27951.9224150581,10,0.357757146414118,2004
1304401,Urucurituba,2803.38453542013,6,2.14027006434236,2004
1400027,Amajari,28263.8831669847,137,4.84717542846451,2004
1400050,Alto Alegre,25560.0072952229,136,5.32081225287514,2004
1400100,Boa Vista,5652.32231248348,208,36.7990338308592,2004
1400159,Bonfim,8095.29796481289,280,34.587979493411,2004
1400175,Cantá,7652.20656399482,310,40.5111907797435,2004
1400209,Caracaraí,47253.7004759176,252,5.33291567563962,2004
1400233,Caroebe,12045.9811929275,277,22.9952210254682,2004
1400282,Iracema,13508.5571078054,122,9.03131245079516,2004
1400308,Mucajaí,12719.210796187,209,16.4318371123037,2004
1400407,Normandia,6951.64758364577,275,39.5589673801871,2004
1400456,Pacaraima,7934.76161948604,221,27.8521284694013,2004
1400472,Rorainópolis,33519.9469485448,257,7.66707657367451,2004
1400506,São João da Baliza,4286.77123482068,116,27.0599930917126,2004
1400605,São Luiz,1582.33120894011,167,105.540482963653,2004
1400704,Uiramutã,8002.90442976321,155,19.3679683870205,2004
1500305,Afuá,8470.71772786688,1,0.118053750830371,2004
1500347,Água Azul do Norte,411.337612445404,37,89.9504418767708,2004
1500404,Alenquer,23614.0586476137,58,2.45616396848667,2004
1500503,Almeirim,72545.4020470891,76,1.04761980574136,2004
1500602,Altamira,159482.046950239,4632,29.0440214969479,2004
1500701,Anajás,2466.81614603764,4,1.62152335771965,2004
1500859,Anapu,8555.01877810424,32,3.74049441970846,2004
1501006,Aveiro,17089.3060039801,32,1.87251606311849,2004
1501253,Bannach,2870.40318246685,608,211.816933493461,2004
1501451,Belterra,4412.93804344467,69,15.635841546087,2004
1501725,Brasil Novo,6377.44954113019,44,6.89930978147771,2004
1501808,Breves,6357.96130646003,7,1.10098184977748,2004
1502764,Cumaru do Norte,16868.8829903524,3416,202.503034845501,2004
1502855,Curuá,1448.81504850208,14,9.66306915052716,2004
1503002,Faro,11799.4841274392,1,0.0847494677902523,2004
1503101,Gurupá,8666.59462536762,3,0.346156723566928,2004
1503606,Itaituba,62052.1826559606,1807,29.1206517266065,2004
1503705,Itupiranga,8.11372429296564,1,123.247964053569,2004
1503754,Jacareacanga,53285.4102789162,1349,25.3164983236278,2004
1503903,Juruti,8291.36772850465,25,3.01518408284477,2004
1504208,Marabá,320.421802249517,65,202.857606890881,2004
1504455,Medicilândia,8326.82119242475,22,2.64206465968241,2004
1504505,Melgaço,2350.9018304855,4,1.70147470563411,2004
1504752,Mojuí dos Campos,4979.07635178927,205,41.1722949229994,2004
1504802,Monte Alegre,18205.3231807224,44,2.41687552389026,2004
1505031,Novo Progresso,38176.0281638773,7014,183.727861104125,2004
1505064,Novo Repartimento,1122.23842108282,71,63.2664135055131,2004
1505106,Óbidos,27825.7718245782,107,3.84535604886576,2004
1505304,Oriximiná,107351.097158763,78,0.726587823174686,2004
1505437,Ourilândia do Norte,13752.9199414993,423,30.7571048038753,2004
1505536,Parauapebas,45.7605636008869,6,131.117266219241,2004
1505551,Pau D'arco,39.5849824188174,9,227.358949027137,2004
1505650,Placas,7172.03375716197,17,2.37031790083585,2004
1505908,Porto de Moz,17431.6807330097,98,5.62194784891975,2004
1506005,Prainha,14811.6005410922,76,5.13111326417098,2004
1506161,Rio Maria,77.8455703772216,4,51.3837843388767,2004
1506195,Rurópolis,7021.03359951477,17,2.42129591876257,2004
1506583,Santa Maria das Barreiras,335.688616173269,121,360.453093046041,2004
1506708,Santana do Araguaia,506.465404052386,24,47.3872446330363,2004
1506807,Santarém,18011.3134094464,68,3.77540484995037,2004
1507300,São Félix do Xingu,83579.517090634,9928,118.785084499041,2004
1507805,Senador José Porfírio,14299.2365766575,4,0.279735213733698,2004
1507979,Terra Santa,1896.87457570504,7,3.6902808913437,2004
1508050,Trairão,11990.5541527608,179,14.9284176293709,2004
1508084,Tucumã,2497.66440510126,332,132.924182817323,2004
1508159,Uruará,10778.6177190059,81,7.51487826283822,2004
1508357,Vitória do Xingu,3223.32140578381,16,4.9638239523028,2004
1600238,Ferreira Gomes,905.074136458024,8,8.83905492129928,2004
1600253,Itaubal,1134.20820351695,1,0.881672339257643,2004
1600279,Laranjal do Jari,30131.7573526271,14,0.464626069968646,2004
1600303,Macapá,3594.49812841588,5,1.39101477351541,2004
1600402,Mazagão,13041.8182311057,17,1.30349922830958,2004
1600535,Porto Grande,2364.32999116447,7,2.96066962994129,2004
1600600,Santana,1596.69853520896,7,4.38404610866878,2004
1600808,Vitória do Jari,2454.84742215092,4,1.62942917099721,2004
5100201,Água Boa,5262.10666104356,215,40.8581607802989,2004
5100250,Alta Floresta,9005.68209791717,942,104.600627665712,2004
5100359,Alto Boa Vista,1499.2201750344,558,372.193497187428,2004
5100805,Apiacás,20363.5085085826,1144,56.1789241533618,2004
5101407,Aripuanã,25043.8185722031,1702,67.9608820473209,2004
5101852,Bom Jesus do Araguaia,3245.20241237461,578,178.109075044432,2004
5101902,Brasnorte,15984.5962660702,2269,141.949159192485,2004
5102603,Campinápolis,4825.81662756485,471,97.6000615750025,2004
5102637,Campo Novo do Parecis,9364.42266121432,601,64.1790766759417,2004
5102686,Campos de Júlio,6799.06086945444,674,99.1313378334385,2004
5102694,Canabrava do Norte,902.791850711174,138,152.859155619638,2004
5102702,Canarana,9332.79833381347,826,88.5050732326805,2004
5102793,Carlinda,2386.53578675178,39,16.3416782670925,2004
5102850,Castanheira,3889.56694397727,46,11.8265093936043,2004
5103056,Cláudia,3851.65157279674,1507,391.26072842195,2004
5103205,Colíder,3032.20469522532,41,13.5215145813081,2004
5103254,Colniza,27954.6724647225,3504,125.34577196073,2004
5103304,Comodoro,21720.3821056506,1834,84.4368202676729,2004
5103353,Confresa,3199.94532369741,356,111.251900888312,2004
5103361,Conquista D'Oeste,2684.24129978036,61,22.7252296598638,2004
5103379,Cotriguaçu,9483.05820041181,1298,136.875675817705,2004
5103502,Diamantino,7354.86557974053,859,116.793432957656,2004
5103700,Feliz Natal,11451.3701154988,2825,246.695371078481,2004
5103858,Gaúcha do Norte,16899.4057045207,2401,142.076002078447,2004
5104104,Guarantã do Norte,4741.7622414963,240,50.6140940386472,2004
5104526,Ipiranga do Norte,3437.30537432382,2900,843.684131663886,2004
5104542,Itanhangá,2938.79453175691,2425,825.16827011729,2004
5104559,Itaúba,4631.66872570876,1109,239.438540551126,2004
5105002,Jauru,193.648186295861,1,5.16400395546269,2004
5105101,Juara,22750.7028720905,1363,59.9102369567695,2004
5105150,Juína,26196.8931708465,1084,41.3789525700834,2004
5105176,Juruena,2818.27943355508,224,79.481117923583,2004
5105259,Lucas do Rio Verde,3656.47512933743,406,111.035898136566,2004
5105507,Vila Bela da Santíssima Trindade,13306.7675963148,487,36.5979188014728,2004
5105580,Marcelândia,12265.8975916818,1232,100.441079895816,2004
5105606,Matupá,5160.18059457978,307,59.494041802039,2004
5105903,Nobres,2007.3020523546,133,66.2580899790287,2004
5106000,Nortelândia,161.485561324589,1,6.19250409632588,2004
5106158,Nova Bandeirantes,9548.85550950435,1514,158.553032716126,2004
5106182,Nova Lacerda,4722.0746103446,142,30.0715282407699,2004
5106190,Nova Santa Helena,2337.84930698807,178,76.1383547981216,2004
5106208,Nova Brasilândia,712.909736476949,13,18.2351275832524,2004
5106216,Nova Canaã do Norte,5961.26327969834,472,79.1778483610079,2004
5106224,Nova Mutum,9548.42350493984,2339,244.961903793849,2004
5106240,Nova Ubiratã,12681.1812215783,6359,501.451709339154,2004
5106257,Nova Xavantina,264.659944051109,4,15.1137340194841,2004
5106265,Novo Mundo,5784.25604179824,982,169.771184557506,2004
5106273,Novo Horizonte do Norte,890.708074552877,51,57.2578170750291,2004
5106299,Paranaíta,4798.60045385944,1213,252.782037526046,2004
5106307,Paranatinga,24182.4631506303,2450,101.313087287229,2004
5106422,Peixoto de Azevedo,14413.6764890645,642,44.5410302143993,2004
5106455,Planalto da Serra,2135.17006202913,56,26.227419068803,2004
5106752,Pontes e Lacerda,8524.54091102593,263,30.8521013324984,2004
5106778,Porto Alegre do Norte,664.271815586233,14,21.0757097795045,2004
5106802,Porto dos Gaúchos,6999.80819504561,3711,530.157383830404,2004
5106828,Porto Esperidião,81.7177537064593,6,73.4234573010018,2004
5107040,Primavera do Leste,1352.01216390468,56,41.419745690948,2004
5107065,Querência,17816.3598267784,4878,273.793302752466,2004
5107180,Ribeirão Cascalheira,3507.48095326067,504,143.69286867587,2004
5107248,Santa Carmem,3828.23167782219,2815,735.326447536581,2004
5107305,São José do Rio Claro,4563.80232045192,960,210.350916317721,2004
5107354,São José do Xingu,7461.89219884357,139,18.627982862248,2004
5107578,Rondolândia,12670.4217581961,494,38.9884416973293,2004
5107701,Rosário Oeste,749.960140697724,89,118.672973629237,2004
5107743,Santa Cruz do Xingu,5620.42235395562,340,60.4936744230102,2004
5107768,Santa Rita do Trivelato,4740.60686682787,1134,239.20988005462,2004
5107792,Santo Antônio do Leste,2567.97507957962,164,63.8635480944179,2004
5107859,São Félix do Araguaia,9818.28666720825,745,75.8788193145958,2004
5107875,Sapezal,13628.3293773437,1329,97.517455236251,2004
5107883,Serra Nova Dourada,371.335072529009,47,126.570322808192,2004
5107909,Sinop,3953.68062726397,2937,742.852110953753,2004
5107925,Sorriso,9357.35911296462,2004,214.162989344233,2004
5107941,Tabaporã,8212.10463554052,3661,445.805327924811,2004
5107958,Tangará da Serra,5912.16782272121,581,98.2719059102387,2004
5108006,Tapurah,4485.96278398309,2141,477.266554159642,2004
5108055,Terra Nova do Norte,2567.43904189822,35,13.6322613424632,2004
5108303,União do Sul,4586.85478199708,1286,280.366408164352,2004
5108352,Vale de São Domingos,1881.69095236361,38,20.1946020690953,2004
5108501,Vera,2954.15084690628,2513,850.66746088194,2004
5108600,Vila Rica,3875.11500759882,1028,265.282449161939,2004
5108808,Nova Guarita,1072.84455529833,138,128.630004522534,2004
5108857,Nova Marilândia,71.6130329886255,6,83.7836319675637,2004
5108907,Nova Maringá,11552.2438092455,3446,298.297028430279,2004
5108956,Nova Monte Verde,5248.91640929285,857,163.271794247426,2004
1100015,Alta Floresta D'Oeste,7075.46281891544,304,42.9653872517414,2005
1100023,Ariquemes,4391.39477282046,567,129.116153143261,2005
1100031,Cabixi,1309.03214544487,73,55.7663921806835,2005
1100049,Cacoal,3794.08007037817,58,15.2869731065583,2005
1100056,Cerejeiras,2785.82566173368,139,49.8954410210642,2005
1100064,Colorado do Oeste,1448.56790668314,51,35.2071861903785,2005
1100072,Corumbiara,3060.33665281827,163,53.2621141043071,2005
1100080,Costa Marques,4966.37037396192,409,82.3539062137486,2005
1100098,Espigão D'oeste,4518.59611134392,85,18.8111523812911,2005
1100106,Guajará-Mirim,24831.0141853027,368,14.8201759804808,2005
1100114,Jaru,2916.70982146976,79,27.0853135332438,2005
1100122,Ji-Paraná,6878.32257854719,113,16.4284240393778,2005
1100130,Machadinho D'oeste,8509.85794609803,1357,159.462121294541,2005
1100148,Nova Brasilândia D'oeste,1704.58399523373,47,27.5727098995526,2005
1100155,Ouro Preto do Oeste,1979.59135982278,20,10.1030952174849,2005
1100189,Pimenta Bueno,6242.21073969691,307,49.1812937438422,2005
1100205,Porto Velho,34091.0748780448,5112,149.951270773578,2005
1100254,Presidente Médici,1759.00155222961,23,13.0755996041314,2005
1100262,Rio Crespo,1727.80987349966,174,100.705524762146,2005
1100288,Rolim de Moura,1455.0392772401,25,17.181666770824,2005
1100296,Santa Luzia D'oeste,1195.305521462,21,17.5687300216889,2005
1100304,Vilhena,11526.9463530844,602,52.2254534340671,2005
1100320,São Miguel do Guaporé,7456.00271166598,301,40.3701569916334,2005
1100338,Nova Mamoré,10085.82957612,2013,199.586953637025,2005
1100346,Alvorada D'Oeste,3029.56768696574,256,84.500505171547,2005
1100379,Alto Alegre dos Parecis,3921.63182694777,183,46.6642479649677,2005
1100403,Alto Paraíso,2645.84656273083,522,197.290352113704,2005
1100452,Buritis,3264.20997938326,1933,592.180041176524,2005
1100502,Novo Horizonte do Oeste,840.556617205094,7,8.32781499392089,2005
1100601,Cacaulândia,1997.49417372716,261,130.663710279062,2005
1100700,Campo Novo de Rondônia,3437.93778952101,1099,319.668378918839,2005
1100809,Candeias do Jamari,6839.09801018796,786,114.927436166162,2005
1100908,Castanheiras,890.669924185334,21,23.5777580782331,2005
1100924,Chupinguaia,5122.88876474738,447,87.2554569359349,2005
1100940,Cujubim,3857.52466767164,995,257.937430274573,2005
1101005,Governador Jorge Teixeira,5061.51127047508,285,56.307293369565,2005
1101104,Itapuã do Oeste,4084.54032240828,140,34.2755827949459,2005
1101203,Ministro Andreazza,798.317881437347,14,17.5368738763479,2005
1101302,Mirante da Serra,1206.9523299704,43,35.6269248853056,2005
1101401,Monte Negro,1928.83597701334,360,186.641064502246,2005
1101435,Nova União,826.485797114853,14,16.9391900609449,2005
1101450,Parecis,2549.96213843291,186,72.9422594934319,2005
1101468,Pimenteiras do Oeste,5982.70565416405,447,74.715358875943,2005
1101476,Primavera de Rondônia,606.686912821838,11,18.1312630411566,2005
1101484,São Felipe D'oeste,541.926460745059,6,11.0716129117427,2005
1101492,São Francisco do Guaporé,10944.001150325,572,52.2660763776524,2005
1101500,Seringueiras,3775.33392372728,90,23.8389508897125,2005
1101559,Teixeirópolis,462.348227975037,13,28.1173349726819,2005
1101609,Theobroma,2196.98970758641,130,59.1718748390573,2005
1101708,Urupá,828.410405661776,36,43.4567211541016,2005
1101757,Vale do Anari,3142.7673074933,294,93.5481285232336,2005
1101807,Vale do Paraíso,964.551006716556,13,13.477773502361,2005
1200013,Acrelândia,1816.29481368348,785,432.198558343072,2005
1200054,Assis Brasil,4979.88179233693,46,9.23716704898198,2005
1200104,Brasiléia,3926.12342660549,218,55.5255085774219,2005
1200138,Bujari,3016.75719431093,490,162.426064956124,2005
1200179,Capixaba,1716.37424490339,113,65.8364574832922,2005
1200203,Cruzeiro do Sul,8923.66608400285,355,39.7818560957134,2005
1200252,Epitaciolândia,1658.74102578366,103,62.0952869670168,2005
1200302,Feijó,27964.2850684576,1055,37.7266930807393,2005
1200328,Jordão,5358.16940495014,88,16.4235195547758,2005
1200336,Mâncio Lima,5400.2516938694,128,23.702598926141,2005
1200344,Manoel Urbano,10648.0461802283,255,23.9480554163537,2005
1200351,Marechal Thaumaturgo,8163.75974117839,96,11.7592877599976,2005
1200385,Plácido de Castro,1943.53672121127,843,433.74534208678,2005
1200393,Porto Walter,6473.80587125179,108,16.6826133109112,2005
1200401,Rio Branco,8822.95612516589,779,88.2924032431764,2005
1200427,Rodrigues Alves,2871.38036223574,114,39.7021591076274,2005
1200435,Santa Rosa do Purus,6130.47708380029,105,17.1275413911033,2005
1200450,Senador Guiomard,2325.8604273956,675,290.215178885792,2005
1200500,Sena Madureira,23730.591424199,855,36.0294433761193,2005
1200609,Tarauacá,20223.8588119565,1042,51.5233027331045,2005
1200708,Xapuri,5350.98261162685,295,55.1300614132087,2005
1200807,Porto Acre,2618.26465157661,364,139.023379390168,2005
1300029,Alvarães,6049.30101627177,32,5.2898673605305,2005
1300060,Amaturá,4770.46097980788,5,1.04811673780872,2005
1300086,Anamã,2429.44896836386,9,3.70454375341794,2005
1300102,Anori,5866.06818478331,7,1.1933035517995,2005
1300144,Apuí,54230.4602923397,1766,32.5647245197632,2005
1300201,Atalaia do Norte,76400.3127555674,14,0.183245323154516,2005
1300300,Autazes,7712.75501865416,86,11.1503606418199,2005
1300409,Barcelos,122453.934425296,11,0.0898296984219046,2005
1300508,Barreirinha,5782.98241081328,47,8.12729430269704,2005
1300607,Benjamin Constant,8727.78662905015,6,0.687459519235862,2005
1300631,Beruri,17265.0912886241,10,0.579203424576677,2005
1300680,Boa Vista do Ramos,2590.92802582343,5,1.92981045793849,2005
1300706,Boca do Acre,21967.7788439325,1450,66.0057628175043,2005
1300805,Borba,44191.4936039227,51,1.15406825705192,2005
1300839,Caapiranga,9464.0971656426,22,2.32457461234299,2005
1300904,Canutama,33677.9521713822,560,16.628089414411,2005
1301001,Carauari,25777.9584462427,50,1.93964157806639,2005
1301100,Careiro,6105.76950110709,51,8.35275553568682,2005
1301159,Careiro da Várzea,2678.45045947077,29,10.827155640478,2005
1301209,Coari,57844.7594763991,440,7.60656633345535,2005
1301308,Codajás,18706.9408853979,9,0.481104850607892,2005
1301407,Eirunepé,14973.978998615,117,7.81355443405002,2005
1301506,Envira,7504.7294598956,278,37.0433073551285,2005
1301654,Guajará,7583.55561945798,272,35.8670805159125,2005
1301704,Humaitá,33127.6006515687,246,7.42583209050943,2005
1301803,Ipixuna,12080.1376031172,159,13.1621017263057,2005
1301852,Iranduba,2673.58093335223,33,12.3429964615372,2005
1301902,Itacoatiara,8820.1661304317,94,10.6573956329096,2005
1301951,Itamarati,25295.8610995954,40,1.58128635520693,2005
1302009,Itapiranga,4474.44070522781,12,2.68189943515835,2005
1302207,Juruá,19384.182919185,9,0.46429607260322,2005
1302306,Jutaí,69562.0387325857,9,0.129380911830349,2005
1302405,Lábrea,68246.7795432887,3600,52.7497418060076,2005
1302504,Manacapuru,7320.11549790585,49,6.69388345225127,2005
1302553,Manaquiri,4009.51858058177,23,5.73634952370336,2005
1302603,Manaus,10873.7469101604,29,2.66697397314835,2005
1302702,Manicoré,48273.8713728947,809,16.7585481957895,2005
1302801,Maraã,17099.9685811831,1,0.0584796396117597,2005
1302900,Maués,40010.4705074089,188,4.69877003733778,2005
1303007,Nhamundá,14107.7584517921,17,1.20501070797966,2005
1303106,Nova Olinda do Norte,5557.86297667134,21,3.77843068246657,2005
1303205,Novo Airão,37753.590063227,7,0.185412830628211,2005
1303304,Novo Aripuanã,41239.2248550323,487,11.8091453394661,2005
1303403,Parintins,5951.51606428328,53,8.90529394990092,2005
1303502,Pauini,41591.8358508229,79,1.89941122780318,2005
1303536,Presidente Figueiredo,25511.9210397708,63,2.4694337953535,2005
1303569,Rio Preto da Eva,5803.03653762192,21,3.61879506769499,2005
1303601,Santa Isabel do Rio Negro,62931.0286428666,1,0.0158904124335071,2005
1303700,Santo Antônio do Içá,12306.2640361622,6,0.487556579508523,2005
1303809,São Gabriel da Cachoeira,108771.964436558,33,0.303387000234307,2005
1303908,São Paulo de Olivença,19868.390612271,12,0.603974435281568,2005
1304005,Silves,3727.51249106091,14,3.75585595851763,2005
1304062,Tabatinga,3193.75220979291,13,4.07044728145736,2005
1304104,Tapauá,85372.1898502421,50,0.585670814907159,2005
1304203,Tefé,23390.2629801626,81,3.46297944870037,2005
1304237,Tonantins,6433.59895921721,4,0.621735987175472,2005
1304260,Uarini,10280.3009087347,22,2.14001518003306,2005
1304302,Urucará,27951.9224150581,4,0.143102858565647,2005
1304401,Urucurituba,2803.38453542013,16,5.70738683824628,2005
1400027,Amajari,28263.8831669847,120,4.24570110522439,2005
1400050,Alto Alegre,25560.0072952229,64,2.50391164841183,2005
1400100,Boa Vista,5652.32231248348,156,27.5992753731444,2005
1400159,Bonfim,8095.29796481289,172,21.2469016888096,2005
1400175,Cantá,7652.20656399482,117,15.2897074878387,2005
1400209,Caracaraí,47253.7004759176,85,1.79880092233876,2005
1400233,Caroebe,12045.9811929275,191,15.8559105265864,2005
1400282,Iracema,13508.5571078054,57,4.21954762045348,2005
1400308,Mucajaí,12719.210796187,124,9.74903254509884,2005
1400407,Normandia,6951.64758364577,67,9.63800296171832,2005
1400456,Pacaraima,7934.76161948604,141,17.7699100189393,2005
1400472,Rorainópolis,33519.9469485448,105,3.13246319157908,2005
1400506,São João da Baliza,4286.77123482068,44,10.2641353106496,2005
1400605,São Luiz,1582.33120894011,28,17.6954103172591,2005
1400704,Uiramutã,8002.90442976321,70,8.74682443284795,2005
1500305,Afuá,8470.71772786688,10,1.18053750830371,2005
1500347,Água Azul do Norte,411.337612445404,89,216.367279108989,2005
1500404,Alenquer,23614.0586476137,123,5.20876151937691,2005
1500503,Almeirim,72545.4020470891,119,1.64035206425291,2005
1500602,Altamira,159482.046950239,5244,32.8814440263374,2005
1500701,Anajás,2466.81614603764,2,0.810761678859826,2005
1500859,Anapu,8555.01877810424,156,18.2349102960787,2005
1501006,Aveiro,17089.3060039801,87,5.09090304660341,2005
1501253,Bannach,2870.40318246685,1191,414.924289129461,2005
1501451,Belterra,4412.93804344467,48,10.8771071624953,2005
1501725,Brasil Novo,6377.44954113019,94,14.7394345331569,2005
1501808,Breves,6357.96130646003,5,0.786415606983913,2005
1502764,Cumaru do Norte,16868.8829903524,3134,185.785863936124,2005
1502855,Curuá,1448.81504850208,24,16.5652614009037,2005
1503002,Faro,11799.4841274392,11,0.932244145692775,2005
1503101,Gurupá,8666.59462536762,7,0.807699021656164,2005
